clip_id,remap_chrom,remap_pos,remap_mapq,remap_cigar,clip_length
sample1|NB501618:163:HWFCNAFXX:1:11305:1497:11984|right|1:91852829|clip=33,11,69457916,60,33M,33
sample3|NB501618:101:HTLV5AFXX:4:11602:26588:5695|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11602:26588:5695|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11603:20640:8286|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11603:20640:8286|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11603:20640:8286|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11603:20640:8286|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:17205:10481|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:17205:10481|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:17205:10481|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:17205:10481|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:21308:3937|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:21308:3937|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:21308:3937|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:21308:3937|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:25095:14058|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:25095:14058|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11606:25095:14058|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:25095:14058|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11608:7940:18003|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11608:7940:18003|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11608:7940:18003|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11608:7940:18003|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21402:2819:9908|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21402:2819:9908|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21402:2819:9908|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21402:2819:9908|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21407:19555:15773|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,112M38S,150
sample3|NB501618:101:HTLV5AFXX:4:21407:19555:15773|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,112M38S,150
sample3|NB501618:101:HTLV5AFXX:4:21408:6438:16874|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21408:6438:16874|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21408:6438:16874|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21408:6438:16874|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21501:25590:20044|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21501:25590:20044|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21501:25590:20044|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21501:25590:20044|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21511:19067:1419|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21511:19067:1419|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21511:19067:1419|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21511:19067:1419|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21601:10284:18047|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21601:10284:18047|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21601:10284:18047|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21601:10284:18047|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21605:10827:5921|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21605:10827:5921|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21605:10827:5921|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21605:10827:5921|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21609:22980:3061|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21609:22980:3061|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21609:22980:3061|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21609:22980:3061|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21610:18479:2380|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21610:18479:2380|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21610:18479:2380|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21610:18479:2380|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21610:7960:16612|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21610:7960:16612|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:21610:7960:16612|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:21610:7960:16612|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11104:25745:11715|left|GL000220.1:112290|clip=84,Un_gl000220,112207,0,74M10S,84
sample3|NB501618:101:HTLV5AFXX:3:21401:7894:15365|left|GL000220.1:112290|clip=84,Un_gl000220,112207,0,74M10S,84
sample3|NB501618:101:HTLV5AFXX:4:11603:20640:8286|left|GL000220.1:112290|clip=84,Un_gl000220,156179,0,84M,84
sample3|NB501618:101:HTLV5AFXX:4:11606:17205:10481|left|GL000220.1:112290|clip=84,Un_gl000220,156179,0,84M,84
sample3|NB501618:101:HTLV5AFXX:4:11404:24032:19801|left|GL000220.1:112633|clip=127,Un_gl000220,112509,0,8S76M6D43M,127
sample3|NB501618:101:HTLV5AFXX:4:11404:24032:19801|right|GL000220.1:112633|clip=127,Un_gl000220,156481,0,8S76M6D43M,127
sample3|NB501618:101:HTLV5AFXX:1:21108:5583:17471|right|GL000220.1:112699|clip=125,Un_gl000220,156694,0,21S94M1I9M,125
sample3|NB501618:101:HTLV5AFXX:3:21501:4440:4645|right|GL000220.1:112699|clip=125,Un_gl000220,112722,0,21S94M1I9M,125
sample3|NB501618:101:HTLV5AFXX:4:21405:1960:10901|right|GL000220.1:112699|clip=125,Un_gl000220,112722,0,21S94M1I9M,125
sample3|NB501618:101:HTLV5AFXX:2:21312:6723:20080|left|GL000220.1:112731|clip=94,Un_gl000220,156723,0,19S65M10S,94
sample3|NB501618:101:HTLV5AFXX:2:21312:6723:20080|right|GL000220.1:112731|clip=94,Un_gl000220,156723,0,19S65M10S,94
sample3|NB501618:101:HTLV5AFXX:4:21604:18481:10792|left|GL000220.1:112732|clip=93,Un_gl000220,112733,0,83M1I9M,93
sample3|NB501618:101:HTLV5AFXX:4:21604:18481:10792|right|GL000220.1:112732|clip=93,Un_gl000220,156705,0,83M1I9M,93
sample3|NB501618:101:HTLV5AFXX:1:11103:8964:3433|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11103:8964:3433|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11103:8964:3433|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:11103:8964:3433|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:11104:19581:18988|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11104:19581:18988|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11104:19581:18988|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11104:19581:18988|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11105:8267:3298|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11105:8267:3298|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11105:8267:3298|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:11105:8267:3298|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:11106:3502:8856|left|GL000220.1:112750|clip=71,Un_gl000220,156723,0,56M15S,71
sample3|NB501618:101:HTLV5AFXX:1:11106:3502:8856|right|GL000220.1:112750|clip=71,Un_gl000220,112751,0,56M15S,71
sample3|NB501618:101:HTLV5AFXX:1:11106:3502:8856|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11106:3502:8856|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11206:17319:13148|left|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11206:17319:13148|right|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11206:17319:13148|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11206:17319:13148|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11304:2195:5810|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11304:2195:5810|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11305:5001:10804|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11305:5001:10804|right|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11305:5001:10804|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11305:5001:10804|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11306:3736:19591|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11306:3736:19591|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11306:8359:13587|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11306:8359:13587|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11308:25556:4488|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11308:25556:4488|right|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11308:25913:10175|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11308:25913:10175|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11309:21513:8392|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11309:21513:8392|right|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:11309:21513:8392|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11309:21513:8392|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11312:17936:13990|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:11312:17936:13990|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21102:23596:10732|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21102:23596:10732|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21102:23596:10732|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:21102:23596:10732|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,56M19S,75
sample3|NB501618:101:HTLV5AFXX:1:21304:11751:7018|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21304:11751:7018|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21305:19688:2841|left|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:21305:19688:2841|right|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:21305:19688:2841|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21305:19688:2841|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21307:15559:12588|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:21307:15559:12588|right|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:1:21307:15559:12588|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21307:15559:12588|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21307:25668:8085|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21307:25668:8085|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21312:12260:3738|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21312:12260:3738|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21312:25385:9179|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:1:21312:25385:9179|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11102:26242:4688|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11102:26242:4688|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|left|GL000220.1:112750|clip=62,Un_gl000220,112751,0,37M25S,62
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|left|GL000220.1:112750|clip=62,6,16439568,0,30M32H,30
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|right|GL000220.1:112750|clip=62,Un_gl000220,156723,0,37M25S,62
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|right|GL000220.1:112750|clip=62,6,16439568,0,30M32H,30
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11107:14692:18803|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11202:8822:5345|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11202:8822:5345|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11204:19909:16311|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11204:19909:16311|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11205:18328:15908|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11205:18328:15908|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11210:7876:9763|left|GL000220.1:112750|clip=42,Un_gl000220,112751,0,42M,42
sample3|NB501618:101:HTLV5AFXX:2:11210:7876:9763|right|GL000220.1:112750|clip=42,Un_gl000220,112751,0,42M,42
sample3|NB501618:101:HTLV5AFXX:2:11210:7876:9763|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11210:7876:9763|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11302:15603:10258|left|GL000220.1:112750|clip=62,Un_gl000220,112751,0,38M24S,62
sample3|NB501618:101:HTLV5AFXX:2:11302:15603:10258|right|GL000220.1:112750|clip=62,Un_gl000220,112751,0,38M24S,62
sample3|NB501618:101:HTLV5AFXX:2:11302:15603:10258|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11302:15603:10258|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11302:3522:16284|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,56M,56
sample3|NB501618:101:HTLV5AFXX:2:11302:3522:16284|right|GL000220.1:112750|clip=56,Un_gl000220,112751,0,56M,56
sample3|NB501618:101:HTLV5AFXX:2:11302:3522:16284|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11302:3522:16284|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11306:19530:18392|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11306:19530:18392|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11306:19530:18392|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11306:19530:18392|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11309:18764:11763|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11309:18764:11763|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11310:11789:5875|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11310:11789:5875|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:11310:11789:5875|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,37M38S,75
sample3|NB501618:101:HTLV5AFXX:2:11310:11789:5875|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,37M38S,75
sample3|NB501618:101:HTLV5AFXX:2:21108:18960:1222|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21108:18960:1222|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21202:9310:4305|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21202:9310:4305|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21212:25548:3787|left|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:2:21212:25548:3787|right|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:2:21212:25548:3787|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21212:25548:3787|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21306:14562:19252|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21306:14562:19252|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21306:14562:19252|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,62M13S,75
sample3|NB501618:101:HTLV5AFXX:2:21306:14562:19252|right|GL000220.1:112750|clip=75,Un_gl000220,156723,0,62M13S,75
sample3|NB501618:101:HTLV5AFXX:2:21307:12673:5232|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21307:12673:5232|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21310:12489:18300|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21310:12489:18300|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21312:20666:12817|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:2:21312:20666:12817|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:3:11405:21104:11423|left|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:3:11405:21104:11423|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:3:11410:16956:6868|left|GL000220.1:112750|clip=56,Un_gl000220,156723,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:3:11410:16956:6868|right|GL000220.1:112750|clip=56,Un_gl000220,112751,0,37M19S,56
sample3|NB501618:101:HTLV5AFXX:3:11410:16956:6868|left|GL000220.1:112750|clip=75,Un_gl000220,156723,0,65M1I9M,75
sample3|NB501618:101:HTLV5AFXX:3:11410:16956:6868|right|GL000220.1:112750|clip=75,Un_gl000220,112751,0,65M1I9M,75
